년도,시군구,총인구수,노인수,노인비율
2021,부산 금정구,228049.0,50401,22.10095199
2021,부산 강서구,142918.0,17845,12.48618089
2021,부산 연제구,207144.0,42313,20.42685282
2021,부산 수영구,175095.0,38971,22.25706045
2021,부산 사상구,208298.0,40878,19.62476836
2021,부산 기장군,177125.0,29357,16.57417078
2021,대구 중구,74791.0,15696,20.98648233
2021,대구 동구,341436.0,70449,20.6331494
2021,대구 서구,164528.0,39578,24.05547992
2021,대구 남구,143175.0,34614,24.17600838
2021,대구 북구,437008.0,67236,15.3855307
2021,대구 수성구,417097.0,69185,16.58726867
2021,대구 달서구,544926.0,84772,15.55660769
2021,대구 달성군,262451.0,35530,13.53776514
2021,인천 중구,143633.0,21735,15.13231639
2021,인천 동구,61486.0,14670,23.85908987
2021,인천 연수구,389644.0,41021,10.52781513
2021,인천 남동구,518272.0,75633,14.59330236
2021,인천 부평구,486765.0,76493,15.71456452
2021,인천 계양구,295696.0,40840,13.81148206
2021,인천 서구,555380.0,63203,11.38013612
2021,인천 강화군,69693.0,23751,34.07946279
2021,인천 옹진군,20342.0,5765,28.34037951
2021,광주 동구,103470.0,22646,21.88653716
2021,광주 서구,291231.0,43949,15.09076987
2021,광주 남구,215575.0,39103,18.13893077
2021,광주 북구,427114.0,67575,15.82130298
2021,광주 광산구,404221.0,40018,9.900029934
2021,대전 동구,222222.0,44157,19.87066987
2021,대전 중구,230341.0,47147,20.4683491
2021,대전 서구,473365.0,64348,13.59373845
2021,대전 유성구,351277.0,36061,10.26568776
2021,대전 대덕구,175046.0,29494,16.84928533
2021,울산 중구,212883.0,35062,16.47007981
2021,울산 남구,313819.0,41430,13.20187752
2021,울산 동구,154096.0,21417,13.89847887
2021,울산 북구,218735.0,19728,9.019132741
2021,울산 울주군,222059.0,35324,15.90748405
2021,경기 수원시,1183714.0,139075,11.74903735
2021,경기 수원시 장안구,273835.0,38374,14.0135483
2021,경기 수원시 권선구,364136.0,43754,12.01584024
2021,경기 수원시 팔달구,182321.0,28310,15.52755854
2021,경기 수원시 영통구,363422.0,28637,7.879820154
2021,경기 성남시,930948.0,138091,14.83337415
2021,경기 성남시 수정구,235988.0,39127,16.58008034
2021,경기 성남시 중원구,210777.0,35249,16.72336166
2021,경기 성남시 분당구,484183.0,63715,13.15928069
2021,경기 의정부시,463661.0,73525,15.85749071
2021,경기 안양시,547178.0,79282,14.48925213
2021,경기 안양시 만안구,238311.0,39960,16.76800483
2021,경기 안양시 동안구,308867.0,39322,12.73104605
2021,경기 부천시,806067.0,118668,14.72185315
2021,경기 광명시,292893.0,43045,14.69649326
2021,경기 평택시,564288.0,70123,12.42681042
2021,경기 동두천시,93592.0,19926,21.29028122
2021,경기 안산시,652726.0,76366,11.69954927
2021,경기 안산시 상록구,350668.0,42223,12.04073369
2021,경기 안산시 단원구,302058.0,34143,11.30345828
2021,경기 고양시,1079353.0,154134,14.28022158
2021,경기 고양시 덕양구,482927.0,74011,15.32550468
2021,경기 고양시 일산동구,298873.0,39986,13.37892684
2021,경기 고양시 일산서구,297553.0,40137,13.48902548
2021,경기 과천시,73345.0,10358,14.12229873
2021,경기 구리시,191948.0,27820,14.49350866
2021,경기 남양주시,733798.0,108285,14.75678593
2021,경기 오산시,229983.0,23589,10.25684507
2021,경기 시흥시,512030.0,50915,9.943753296
2021,경기 군포시,268535.0,38296,14.26108329
2021,경기 의왕시,163356.0,23644,14.47390974
2021,경기 하남시,320087.0,41540,12.97772168
2021,경기 용인시,1077508.0,150263,13.9454185
2021,경기 용인시 처인구,260198.0,39724,15.26683526
2021,경기 용인시 기흥구,441742.0,59908,13.5617623
2021,경기 용인시 수지구,375568.0,50631,13.48118051
2021,경기 파주시,483245.0,69084,14.29585407
2021,경기 이천시,223177.0,33034,14.80170448
2021,경기 안성시,189534.0,34629,18.27060053
2021,경기 김포시,486508.0,62780,12.90420713
2021,경기 화성시,887015.0,82470,9.29747524
2021,경기 광주시,387289.0,55328,14.28597249
2021,경기 양주시,236368.0,39036,16.51492588
2021,경기 포천시,148939.0,31080,20.86760352
2021,경기 여주시,112150.0,25854,23.05305395
2021,경기 연천군,42721.0,11814,27.65384705
2021,경기 가평군,62264.0,17035,27.35930875
2021,경기 양평군,121230.0,32375,26.70543595
2021,강원 춘천시,284594.0,52955,18.60720887
2021,강원 원주시,357757.0,56771,15.86859237
2021,강원 강릉시,212965.0,47318,22.21867443
2021,강원 동해시,90081.0,19039,21.13542256
2021,강원 태백시,40844.0,10802,26.44696896
2021,강원 속초시,82791.0,16673,20.13866241
2021,강원 삼척시,63429.0,16884,26.61873906
2021,강원 홍천군,68365.0,19086,27.91779419
2021,강원 횡성군,46481.0,14453,31.09442568
2021,강원 영월군,37904.0,11735,30.95979316
2021,강원 평창군,40996.0,12293,29.98585228
2021,강원 정선군,35675.0,10423,29.21653819
2021,강원 철원군,43340.0,10318,23.8071066
2021,강원 화천군,24195.0,5727,23.67017979
2021,강원 양구군,21748.0,4893,22.49862056
2021,강원 인제군,32165.0,6899,21.44877973
2021,강원 고성군,27249.0,8236,30.22496238
2021,강원 양양군,27913.0,8671,31.0643786
2021,충청 청주시,848482.0,119867,14.12722957
2021,충청 충주시,209358.0,43795,20.9187134
2021,충청 제천시,131591.0,30632,23.27818772
2021,충청 보은군,31878.0,11506,36.09385783
2021,충청 옥천군,50093.0,15581,31.10414629
2021,충청 영동군,45773.0,15295,33.41489524
2021,충청 증평군,36426.0,6782,18.61856915
2021,충청 진천군,85176.0,14427,16.93786982
2021,충청 괴산군,38122.0,13562,35.57525838
2021,충청 음성군,92197.0,20783,22.54194822
2021,충청 단양군,28331.0,9286,32.77681691
2021,충남 천안시,658486.0,76090,11.55529503
2021,충남 천안시 동남구,255292.0,39033,15.28955079
2021,충남 천안시 서북구,403194.0,37057,9.190860975
2021,충남 공주시,103145.0,28478,27.6096757
2021,충남 보령시,98408.0,26851,27.2853833
2021,충남 아산시,324580.0,44602,13.74145049
2021,충남 서산시,176645.0,33834,19.15366979
2021,충남 논산시,114483.0,31783,27.7622005
2021,충남 계룡시,43331.0,5506,12.70683806
2021,충남 당진시,167092.0,32517,19.46053671
2021,충남 금산군,50477.0,16507,32.7020227
2021,충남 부여군,63774.0,23199,36.3768934
2021,충남 서천군,50745.0,19315,38.06286334
2021,충남 청양군,30440.0,11292,37.09592641
2021,충남 홍성군,99324.0,24603,24.77044823
2021,충남 예산군,76801.0,25262,32.89280087
2021,충남 태안군,61526.0,20140,32.73412866
2021,전북 전주시,657269.0,102985,15.66862274
2021,전북 전주시 완산구,335804.0,56111,16.70944956
2021,전북 전주시 덕진구,321465.0,46874,14.58136967
2021,전북 군산시,265304.0,52714,19.86928203
2021,전북 익산시,278113.0,58099,20.89042943
2021,전북 정읍시,106487.0,30561,28.69927785
2021,전북 남원시,79431.0,23223,29.236696
2021,전북 김제시,80913.0,26783,33.10098501
2021,전북 완주군,91142.0,22195,24.35210989
2021,전북 진안군,24987.0,9053,36.23084004
2021,전북 무주군,23748.0,8153,34.33131211
2021,전북 장수군,21695.0,7716,35.56579857
2021,전북 임실군,26730.0,10105,37.80396558
2021,전북 순창군,26855.0,9481,35.30441259
2021,전북 고창군,53386.0,19042,35.66852733
2021,전북 부안군,50795.0,17509,34.46992814
2021,전남 목포시,218589.0,39063,17.87052413
2021,전남 여수시,276762.0,56362,20.36478996
2021,전남 순천시,281436.0,46062,16.36677611
2021,전남 나주시,116726.0,26740,22.90834947
2021,전남 광양시,150531.0,20994,13.94662893
2021,전남 담양군,46180.0,14662,31.74967518
2021,전남 곡성군,27535.0,10233,37.16360995
2021,전남 구례군,25235.0,8968,35.53794333
2021,전남 고흥군,62762.0,26507,42.23415442
2021,전남 보성군,39375.0,15714,39.90857143
2021,전남 화순군,62624.0,17232,27.51660705
2021,전남 장흥군,36547.0,13022,35.63083153
2021,전남 강진군,33753.0,12131,35.94050899
2021,전남 해남군,67166.0,22562,33.59140041
2021,전남 영암군,52937.0,14648,27.67062735
2021,전남 무안군,91107.0,17986,19.74162249
2021,전남 함평군,31274.0,11867,37.94525804
2021,전남 영광군,51985.0,15641,30.08752525
2021,전남 장성군,43365.0,13536,31.21411276
2021,전남 완도군,48631.0,16452,33.83027287
2021,전남 진도군,30066.0,10405,34.6071975
2021,전남 신안군,38217.0,14411,37.70834969
2021,경북 포항시,503852.0,93477,18.55247176
2021,경북 포항시 남구,230801.0,43164,18.70182538
2021,경북 포항시 북구,273051.0,50313,18.42622807
2021,경북 경주시,251889.0,59645,23.67908086
2021,경북 김천시,140239.0,33668,24.00758705
2021,경북 안동시,156972.0,40332,25.6937543
2021,경북 구미시,412581.0,42574,10.31894343
2021,경북 영주시,101942.0,28900,28.34945361
2021,경북 영천시,101888.0,29930,29.37539259
2021,경북 상주시,95566.0,31130,32.57434652
2021,경북 문경시,71154.0,22337,31.39247266
2021,경북 경산시,268369.0,47417,17.66858318
2021,경북 의성군,50632.0,21861,43.17625217
2021,경북 청송군,24539.0,9530,38.83613839
2021,경북 영양군,16320.0,6310,38.66421569
2021,경북 영덕군,35314.0,13843,39.19975081
2021,경북 청도군,41891.0,16444,39.25425509
2021,경북 고령군,30626.0,10165,33.19075296
2021,경북 성주군,42842.0,14413,33.64222025
2021,경북 칠곡군,113822.0,19201,16.86932228
2021,경북 예천군,55739.0,17236,30.92269327
2021,경북 봉화군,30762.0,11777,38.2842468
2021,경북 울진군,47858.0,14013,29.2803711
2021,경북 울릉군,8867.0,2390,26.95387391
2021,경남 창원시,1032741.0,160521,15.54320009
2021,경남 창원시 의창구,218027.0,31191,14.30602632
2021,경남 창원시 성산구,251562.0,24250,9.639770713
2021,경남 창원시 마산합포구,181322.0,40086,22.10763173
2021,경남 창원시 마산회원구,186881.0,35451,18.96982572
2021,경남 창원시 진해구,194949.0,29543,15.15421982
2021,경남 진주시,347097.0,61615,17.75152191
2021,경남 통영시,125383.0,26428,21.07781757
2021,경남 사천시,109953.0,25437,23.13443017
2021,경남 김해시,537673.0,65524,12.18658925
2021,경남 밀양시,103525.0,31006,29.95025356
2021,경남 거제시,241216.0,28842,11.95691828
2021,경남 양산시,354726.0,51977,14.65271787
2021,경남 의령군,26322.0,10114,38.4241319
2021,경남 함안군,62547.0,16739,26.76227477
2021,경남 창녕군,60129.0,19600,32.59658401
2021,경남 고성군,50478.0,16543,32.77269305
2021,경남 남해군,42266.0,16448,38.91544031
2021,경남 하동군,43449.0,15781,36.32074386
2021,경남 산청군,34360.0,13175,38.34400466
2021,경남 함양군,38310.0,13494,35.22317933
2021,경남 거창군,61073.0,17545,28.72791577
2021,경남 합천군,42935.0,17590,40.96890649
2021,제주특별자치도,676759.0,110645,16.34924693
2021,제주 제주시,493096.0,73797,14.96605124
2021,제주 서귀포시,183663.0,36848,20.06283247
2021,대구 군위군,22945.0,9719,42.35781216
2021,인천 미추홀구,407464.0,72320,17.74880726
2022,서울 종로구,141379.0,27704,19.59555521
2022,서울 중구,120437.0,24660,20.47543529
2022,서울 용산구,218650.0,38478,17.59798765
2022,서울 성동구,281000.0,47530,16.91459075
2022,서울 광진구,337416.0,53737,15.92603789
2022,서울 동대문구,336644.0,64255,19.08692862
2022,서울 중랑구,385318.0,74790,19.40994192
2022,서울 성북구,430397.0,77293,17.95853596
2022,서울 강북구,293660.0,66170,22.53286113
2022,서울 도봉구,311694.0,66942,21.47683305
2022,서울 노원구,503734.0,91946,18.25288744
2022,서울 은평구,466746.0,89422,19.15860018
2022,서울 서대문구,306337.0,55502,18.11795506
2022,서울 마포구,364638.0,55533,15.229625
2022,서울 양천구,440881.0,72235,16.38423974
2022,서울 강서구,569166.0,96880,17.02139622
2022,서울 구로구,395315.0,74491,18.84345395
2022,서울 금천구,229642.0,42226,18.38775137
2022,서울 영등포구,375675.0,63349,16.86271378
2022,서울 동작구,380596.0,67872,17.83308285
2022,서울 관악구,486752.0,81848,16.81513378
2022,서울 서초구,404325.0,62228,15.39058925
2022,서울 강남구,529102.0,81564,15.41555314
2022,서울 송파구,658801.0,103361,15.68925973
2022,서울 강동구,460067.0,78191,16.99556804
2022,부산 중구,39689.0,11468,28.89465595
2022,부산 서구,105192.0,28432,27.02867138
2022,부산 동구,86462.0,24354,28.16728736
2022,부산 영도구,108156.0,32778,30.30622434
2022,부산 부산진구,355917.0,75685,21.26478926
2022,부산 동래구,273226.0,54881,20.08630218
2022,부산 남구,256333.0,56961,22.22148533
2022,부산 북구,278857.0,55768,19.99878074
2022,부산 해운대구,386785.0,76256,19.71534573
2022,부산 사하구,301987.0,65745,21.7708047
2022,부산 금정구,221256.0,52128,23.56003905
2022,부산 강서구,143207.0,18996,13.26471471
2022,부산 연제구,203536.0,44099,21.66643739
2022,부산 수영구,174806.0,40697,23.28123749
2022,부산 사상구,203789.0,42960,21.08062751
2022,부산 기장군,178614.0,31204,17.47007513
2022,대구 중구,80199.0,16107,20.08379157
2022,대구 동구,339530.0,73354,21.60457102
2022,대구 서구,159827.0,40897,25.58829234
2022,대구 남구,141519.0,35590,25.14856662
2022,대구 북구,430912.0,70487,16.35763218
2022,대구 수성구,411553.0,72078,17.51366167
2022,대구 달서구,536989.0,89178,16.60704409
2022,대구 달성군,263162.0,38007,14.4424347
2022,인천 중구,152931.0,23366,15.27878586
2022,인천 동구,58999.0,14703,24.92076137
2022,인천 연수구,385796.0,44014,11.4086201
2022,인천 남동구,506181.0,80000,15.80462325
2022,인천 부평구,489118.0,81584,16.67981959
2022,인천 계양구,288856.0,43724,15.13695405
2022,인천 서구,589013.0,69831,11.85559572
2022,인천 강화군,69803.0,24763,35.47555263
2022,인천 옹진군,20613.0,6100,29.59297531
2022,광주 동구,105909.0,23419,22.1123795
2022,광주 서구,287401.0,45985,16.00029227
2022,광주 남구,212379.0,40740,19.18268755
2022,광주 북구,424707.0,70834,16.67832176
2022,광주 광산구,400654.0,41992,10.48086379
2022,대전 동구,219751.0,45895,20.88500166
2022,대전 중구,227108.0,48714,21.44970675
2022,대전 서구,470374.0,67924,14.440424
2022,대전 유성구,356093.0,38846,10.90894794
2022,대전 대덕구,172746.0,31284,18.10982599
2022,울산 중구,208132.0,37123,17.83627698
2022,울산 남구,310638.0,44319,14.26708902
2022,울산 동구,151711.0,23123,15.24147886
2022,울산 북구,218670.0,21490,9.827594092
2022,울산 울주군,221512.0,37757,17.04512622
2022,경기 수원시,1190964.0,147122,12.35318616
2022,경기 수원시 장안구,270524.0,40078,14.81495172
2022,경기 수원시 권선구,367446.0,46727,12.71669851
2022,경기 수원시 팔달구,192610.0,30134,15.64508592
2022,경기 수원시 영통구,360384.0,30183,8.375233085
2022,경기 성남시,922518.0,144800,15.6961707
2022,경기 성남시 수정구,230460.0,40767,17.6894038
2022,경기 성남시 중원구,210505.0,36883,17.52119902
2022,경기 성남시 분당구,481553.0,67150,13.94446717
2022,경기 의정부시,463724.0,77555,16.72438778
2022,경기 안양시,548228.0,84390,15.39323055
2022,경기 안양시 만안구,234394.0,41896,17.87417767
2022,경기 안양시 동안구,313834.0,42494,13.54027926
2022,경기 부천시,790128.0,125752,15.91539599
2022,경기 광명시,287945.0,45128,15.67243744
2022,경기 평택시,578529.0,73372,12.6825103
2022,경기 동두천시,91546.0,20464,22.35378935
2022,경기 안산시,641660.0,81511,12.70314497
2022,경기 안산시 상록구,344664.0,44874,13.01963652
2022,경기 안산시 단원구,296996.0,36637,12.33585638
2022,경기 고양시,1076535.0,163080,15.14860176
2022,경기 고양시 덕양구,490088.0,78511,16.01977604
2022,경기 고양시 일산동구,296122.0,42362,14.30559026
2022,경기 고양시 일산서구,290325.0,42207,14.53784552
2022,경기 과천시,78137.0,11140,14.25701012
2022,경기 구리시,188701.0,29173,15.45990747
2022,경기 남양주시,737353.0,115165,15.61870637
2022,경기 오산시,229849.0,25237,10.97981718
2022,경기 시흥시,512912.0,54756,10.67551549
2022,경기 군포시,266213.0,40752,15.30804281
2022,경기 의왕시,160221.0,24954,15.57473739
2022,경기 하남시,326059.0,44618,13.68402651
2022,경기 용인시,1074971.0,157226,14.62606898
2022,경기 용인시 처인구,259288.0,41823,16.12994045
2022,경기 용인시 기흥구,438235.0,62609,14.28662704
2022,경기 용인시 수지구,377448.0,52794,13.98709226
2022,경기 파주시,495315.0,73543,14.84772317
2022,경기 이천시,222721.0,34750,15.60248023
2022,경기 안성시,188842.0,36284,19.21394605
2022,경기 김포시,484267.0,66858,13.80602023
2022,경기 화성시,910814.0,89334,9.808149633
2022,경기 광주시,391462.0,59448,15.18614834
2022,경기 양주시,243432.0,41886,17.2064478
2022,경기 포천시,146701.0,32863,22.40134696
2022,경기 여주시,113150.0,27269,24.09986743
2022,경기 연천군,42062.0,12319,29.28771813
2022,경기 가평군,62150.0,17841,28.70635559
2022,경기 양평군,122323.0,34217,27.97266254
2022,강원 춘천시,286664.0,55802,19.46599503
2022,강원 원주시,360807.0,60755,16.83864227
2022,강원 강릉시,211381.0,49575,23.45291204
2022,강원 동해시,89426.0,19983,22.3458502
2022,강원 태백시,39428.0,10964,27.80764939
2022,강원 속초시,82806.0,17551,21.19532401
2022,강원 삼척시,63455.0,17460,27.51556221
2022,강원 홍천군,67977.0,20163,29.66150316
2022,강원 횡성군,46532.0,15222,32.71297172
2022,강원 영월군,37728.0,12211,32.3658821
2022,강원 평창군,40990.0,12896,31.46133203
2022,강원 정선군,34931.0,10846,31.04978386
2022,강원 철원군,42256.0,10657,25.22008709
2022,강원 화천군,23388.0,5909,25.26509321
2022,강원 양구군,21383.0,5072,23.71977739
2022,강원 인제군,32206.0,7269,22.57032851
2022,강원 고성군,27274.0,8517,31.22754271
2022,강원 양양군,27866.0,9022,32.37637264
2022,충청 청주시,849573.0,127054,14.95504212
2022,충청 충주시,208277.0,45952,22.06292582
2022,충청 제천시,130988.0,32145,24.54041592
2022,충청 보은군,31455.0,11795,37.49801303
2022,충청 옥천군,49520.0,16265,32.84531502
2022,충청 영동군,44956.0,15767,35.07207047
2022,충청 증평군,37262.0,7264,19.49439107
2022,충청 진천군,86147.0,15286,17.74408859
2022,충청 괴산군,37055.0,13947,37.63864526
2022,충청 음성군,92058.0,21808,23.6894132
2022,충청 단양군,27767.0,9656,34.77509274
2022,충남 천안시,657559.0,80766,12.28270011
2022,충남 천안시 동남구,255647.0,41199,16.11558125
2022,충남 천안시 서북구,401912.0,39567,9.84469237
2022,충남 공주시,102571.0,29452,28.713769
2022,충남 보령시,97157.0,27741,28.55275482
2022,충남 아산시,334539.0,47012,14.05277113
2022,충남 서산시,176413.0,35323,20.02290081
2022,충남 논산시,112617.0,32616,28.96187965
2022,충남 계룡시,44475.0,5974,13.43226532
2022,충남 당진시,168253.0,33915,20.1571443
2022,충남 금산군,50092.0,17077,34.09127206
2022,충남 부여군,62343.0,23657,37.94652166
2022,충남 서천군,49964.0,19592,39.21223281
2022,충남 청양군,30266.0,11506,38.01625586
2022,충남 홍성군,98068.0,25234,25.73112534
2022,충남 예산군,77385.0,26059,33.67448472
2022,충남 태안군,61335.0,20971,34.19091873
2022,전북 전주시,651495.0,107357,16.47856085
2022,전북 전주시 완산구,332573.0,58580,17.61417794
2022,전북 전주시 덕진구,318922.0,48777,15.29433529
2022,전북 군산시,262467.0,54997,20.9538723
2022,전북 익산시,273697.0,60045,21.93849403
2022,전북 정읍시,105081.0,31356,29.83983784
2022,전북 남원시,77948.0,23691,30.39333915
2022,전북 김제시,81455.0,27495,33.75483396
2022,전북 완주군,92422.0,22950,24.83175002
2022,전북 진안군,24550.0,9260,37.71894094
2022,전북 무주군,23489.0,8393,35.73161906
2022,전북 장수군,21336.0,7852,36.80164979
2022,전북 임실군,26508.0,10270,38.74302097
2022,전북 순창군,26727.0,9647,36.094586
2022,전북 고창군,52338.0,19364,36.9979747
2022,전북 부안군,50094.0,17942,35.81666467
2022,전남 목포시,216939.0,40805,18.80943491
2022,전남 여수시,274765.0,58798,21.39937765
2022,전남 순천시,278737.0,48061,17.24241848
2022,전남 나주시,116456.0,27488,23.60376451
2022,전남 광양시,152168.0,22331,14.67522738
2022,전남 담양군,45792.0,15058,32.8834731
2022,전남 곡성군,27060.0,10368,38.31485588
2022,전남 구례군,24655.0,9069,36.78361387
2022,전남 고흥군,61880.0,26717,43.17550097
2022,전남 보성군,38471.0,15834,41.15827506
2022,전남 화순군,62024.0,17681,28.50670708
2022,전남 장흥군,35650.0,13061,36.63674614
2022,전남 강진군,33177.0,12278,37.00756548
2022,전남 해남군,65831.0,22912,34.80427154
2022,전남 영암군,52395.0,14929,28.49317683
2022,전남 무안군,90608.0,18423,20.33264171
2022,전남 함평군,30784.0,12051,39.14695946
2022,전남 영광군,52197.0,15999,30.65118685
2022,전남 장성군,43146.0,13879,32.16752422
2022,전남 완도군,47597.0,16544,34.75849318
2022,전남 진도군,29507.0,10540,35.72033755
2022,전남 신안군,37858.0,14655,38.71044429
2022,경북 포항시,496650.0,98684,19.86992852
2022,경북 포항시 남구,227486.0,45555,20.02540816
2022,경북 포항시 북구,269164.0,53129,19.73852373
2022,경북 경주시,249607.0,61861,24.78335944
2022,경북 김천시,139324.0,34794,24.9734432
2022,경북 안동시,154610.0,41265,26.68973546
2022,경북 구미시,408110.0,45239,11.08500159
2022,경북 영주시,100749.0,29754,29.53279933
2022,경북 영천시,101088.0,30867,30.53478158
2022,경북 상주시,94823.0,31923,33.66588275
2022,경북 문경시,70373.0,22867,32.49399628
2022,경북 경산시,267725.0,49716,18.5698011
2022,경북 의성군,50186.0,22213,44.26134779
2022,경북 청송군,24295.0,9822,40.42807162
2022,경북 영양군,16022.0,6406,39.98252403
2022,경북 영덕군,34650.0,14006,40.42135642
2022,경북 청도군,41614.0,16896,40.60172057
2022,경북 고령군,30353.0,10497,34.58307251
2022,경북 성주군,42566.0,14978,35.1877085
2022,경북 칠곡군,112487.0,20009,17.78783326
2022,경북 예천군,55755.0,17638,31.63483096
2022,경북 봉화군,30139.0,11980,39.74916222
2022,경북 울진군,47030.0,14284,30.37210291
2022,경북 울릉군,8996.0,2511,27.91240551
2022,경남 창원시,1021487.0,170273,16.6691304
2022,경남 창원시 의창구,215823.0,33338,15.44691715
2022,경남 창원시 성산구,248512.0,26401,10.62363186
2022,경남 창원시 마산합포구,179496.0,41854,23.31751125
2022,경남 창원시 마산회원구,183662.0,37492,20.41358583
2022,경남 창원시 진해구,193994.0,31188,16.07678588
2022,경남 진주시,343782.0,64338,18.71476692
2022,경남 통영시,122681.0,27521,22.43297658
2022,경남 사천시,109369.0,26332,24.07629219
2022,경남 김해시,535129.0,70208,13.11982718
2022,경남 밀양시,102945.0,32434,31.50614406
2022,경남 거제시,236662.0,31230,13.19603485
2022,경남 양산시,353792.0,55667,15.73438631
2022,경남 의령군,26061.0,10312,39.56870419
2022,경남 함안군,61456.0,17378,28.27714137
2022,경남 창녕군,58372.0,20157,34.53196738
2022,경남 고성군,50448.0,17031,33.75951475
2022,경남 남해군,41579.0,16712,40.19336684
2022,경남 하동군,42465.0,16129,37.98186742
2022,경남 산청군,34028.0,13518,39.72610791
2022,경남 함양군,37708.0,13769,36.51479792
2022,경남 거창군,60387.0,18035,29.86569957
2022,경남 합천군,42142.0,17757,42.13611124
2022,제주특별자치도,678159.0,115768,17.0709229
2022,제주 제주시,493389.0,77364,15.68012258
2022,제주 서귀포시,184770.0,38404,20.78475943
2022,대구 군위군,23340.0,10065,43.12339332
2022,인천 미추홀구,406004.0,75765,18.6611462
2023,서울 종로구,139417.0,28500,20.44227031
2023,서울 중구,121312.0,25525,21.04078739
2023,서울 용산구,213151.0,39239,18.40901521
2023,서울 성동구,277361.0,49260,17.76024748
2023,서울 광진구,335554.0,56461,16.82620383
2023,서울 동대문구,341149.0,66790,19.57795567
2023,서울 중랑구,382155.0,78791,20.61755047
2023,서울 성북구,425602.0,80232,18.85141517
2023,서울 강북구,288113.0,68473,23.76602236
2023,서울 도봉구,306948.0,70374,22.92701044
2023,서울 노원구,498213.0,96309,19.3308886
2023,서울 은평구,466770.0,93565,20.04520428
2023,서울 서대문구,306231.0,57588,18.8054116
2023,서울 마포구,363697.0,57504,15.81096352
2023,서울 양천구,436028.0,76126,17.45897052
2023,서울 강서구,563058.0,101808,18.08126339
2023,서울 구로구,392405.0,78377,19.97349677
2023,서울 금천구,227481.0,44531,19.57570083
2023,서울 영등포구,374794.0,65843,17.5677839
2023,서울 동작구,378769.0,70089,18.50441826
2023,서울 관악구,481956.0,84762,17.58708264
2023,서울 서초구,407664.0,65541,16.07721064
2023,서울 강남구,544873.0,86434,15.86314609
2023,서울 송파구,654166.0,108643,16.60786406
2023,서울 강동구,459167.0,82815,18.03592157
2023,부산 중구,38619.0,11866,30.72580854
2023,부산 서구,104089.0,29273,28.12304854
2023,부산 동구,87792.0,25093,28.58233096
2023,부산 영도구,106548.0,33675,31.60547359
2023,부산 부산진구,359508.0,79321,22.06376492
2023,부산 동래구,270815.0,57512,21.23663756
2023,부산 남구,254185.0,58953,23.19295002
2023,부산 북구,273596.0,59154,21.62093013
2023,부산 해운대구,380448.0,79666,20.94004963
2023,부산 사하구,297831.0,69050,23.18428908
2023,부산 금정구,215590.0,54066,25.07815761
2023,부산 강서구,142396.0,20180,14.1717464
2023,부산 연제구,205766.0,46217,22.46095079
2023,부산 수영구,174518.0,42528,24.36883301
2023,부산 사상구,202932.0,45700,22.51985887
2023,부산 기장군,178729.0,32945,18.43293478
2023,대구 중구,89064.0,17113,19.21427288
2023,대구 동구,342813.0,76756,22.39004939
2023,대구 서구,164088.0,42936,26.16644727
2023,대구 남구,139187.0,36561,26.26753935
2023,대구 북구,419624.0,73675,17.55738471
2023,대구 수성구,407331.0,75007,18.4142626
2023,대구 달서구,527781.0,93762,17.76532312
2023,대구 달성군,262084.0,40217,15.3450802
2023,인천 중구,158958.0,24912,15.67206432
2023,인천 동구,59482.0,15240,25.62119633
2023,인천 연수구,392416.0,47731,12.16336745
2023,인천 남동구,492415.0,85478,17.35893504
2023,인천 부평구,494138.0,87260,17.65903452
2023,인천 계양구,280266.0,47042,16.78476876
2023,인천 서구,624358.0,77384,12.39417129
2023,인천 강화군,69005.0,25691,37.23063546
2023,인천 옹진군,20377.0,6439,31.59935221
2023,광주 동구,107176.0,24239,22.61607076
2023,광주 서구,283991.0,48395,17.04103299
2023,광주 남구,209646.0,42485,20.26511357
2023,광주 북구,421683.0,74406,17.64500822
2023,광주 광산구,396741.0,44353,11.17933362
2023,대전 동구,217628.0,47641,21.89102505
2023,대전 중구,223256.0,50631,22.67844985
2023,대전 서구,464634.0,71534,15.39577388
2023,대전 유성구,366845.0,41897,11.42089984
2023,대전 대덕구,169853.0,33053,19.45976815
2023,울산 중구,208668.0,39470,18.9152146
2023,울산 남구,307232.0,47347,15.4108296
2023,울산 동구,152287.0,25291,16.60745829
2023,울산 북구,216477.0,23347,10.78497947
2023,울산 울주군,218997.0,40254,18.38107371
2023,경기 수원시,1197257.0,157336,13.14137232
2023,경기 수원시 장안구,270849.0,42714,15.77041082
2023,경기 수원시 권선구,366167.0,50191,13.70713363
2023,경기 수원시 팔달구,197213.0,32032,16.24233697
2023,경기 수원시 영통구,363028.0,32399,8.924655949
2023,경기 성남시,919747.0,152855,16.61924421
2023,경기 성남시 수정구,235942.0,43502,18.43758212
2023,경기 성남시 중원구,210848.0,39162,18.57356959
2023,경기 성남시 분당구,472957.0,70191,14.84088405
2023,경기 의정부시,464213.0,82104,17.68670847
2023,경기 안양시,544660.0,90026,16.52884368
2023,경기 안양시 만안구,230664.0,44316,19.21236084
2023,경기 안양시 동안구,313996.0,45710,14.55751029
2023,경기 부천시,779968.0,134331,17.22262965
2023,경기 광명시,280197.0,46870,16.72751671
2023,경기 평택시,591022.0,77785,13.1611006
2023,경기 동두천시,88626.0,21372,24.11481958
2023,경기 안산시,629308.0,87389,13.88652297
